link_id,src_bus_id,dst_bus_id,voltage,circuits,dc,underground,under_construction,length_m,tags,src_coord,dst_coord,src_country,dst_country
7116,5129,5149,380,1,f,f,f,44899.143005,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5704'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6380'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(18.116455, 47.077604)","(18.676758, 47.23449)",HU,HU
7147,5131,5149,380,2,f,f,f,78715.824582,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5735'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6414'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(19.720459, 47.212106)","(18.676758, 47.23449)",HU,HU
7142,5119,5148,220,2,f,f,f,19460.344474,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5730'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6408'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(18.874512, 47.353711)","(18.676758, 47.23449)",HU,HU
7133,5139,5151,380,1,f,f,f,23766.737883,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5721'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6399'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(20.895996, 48.107431)","(21.016846, 47.916342)",HU,HU
7134,5139,5151,380,1,f,f,f,22897.11283,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5722'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6400'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(20.895996, 48.107431)","(21.016846, 47.916342)",HU,HU
7137,4104,5151,380,1,f,f,f,142720.438103,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5725'  't9_code'=>'721.1.1'  'visible'=>'1'  'objectid'=>'6403'  'tie_line'=>'1'  'country_1'=>'HU'  'country_2'=>'UA',"(22.785645, 48.429201)","(21.016846, 47.916342)",HU,UA
7143,5121,5150,220,2,f,f,f,29343.018073,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5731'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6409'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(21.324463, 48.092757)","(21.016846, 47.916342)",HU,HU
7135,5141,5150,220,1,f,f,f,70631.944295,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5723'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6401'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(21.708984, 47.502359)","(21.016846, 47.916342)",HU,HU
7120,5128,5151,380,1,f,f,f,132435.740126,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5708'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6384'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(19.248047, 47.746711)","(21.016846, 47.916342)",HU,HU
7127,5137,5150,220,1,f,f,f,65416.101126,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5715'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6393'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(20.159912, 47.805776)","(21.016846, 47.916342)",HU,HU
7109,5135,5150,220,1,f,f,f,97671.885012,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5697'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6373'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(20.291748, 47.182246)","(21.016846, 47.916342)",HU,HU
7138,5122,5151,380,1,f,f,f,30024.95868,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5726'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6404'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(21.324463, 48.092757)","(21.016846, 47.916342)",HU,HU
7132,5139,5152,380,1,f,f,f,29485.188076,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5720'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6398'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(20.895996, 48.107431)","(20.55542, 48.261256)",HU,HU
7151,5123,5153,380,2,f,f,f,75821.72476,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5739'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6419'  'tie_line'=>'0'  'country_1'=>'HU'  'country_2'=>'HU',"(17.171631, 46.777493)","(16.523438, 47.241949)",HU,HU
8028,4461,5156,132,1,f,f,f,35848.33799,'text_'=>'110'  'symbol'=>'132-150 kV Transmission Line  1 Circuit'  'ogc_fid'=>'6700'  't9_code'=>'251.2.1'  'visible'=>'1'  'objectid'=>'7410'  'tie_line'=>'1'  'country_1'=>'HR'  'country_2'=>'HU',"(18.171387, 45.606352)","(18.292236, 45.92823)",HR,HU
8027,4451,5157,132,1,f,f,f,41836.679168,'text_'=>'110'  'symbol'=>'132-150 kV Transmission Line  1 Circuit'  'ogc_fid'=>'6699'  't9_code'=>'251.1.1'  'visible'=>'1'  'objectid'=>'7409'  'tie_line'=>'1'  'country_1'=>'HR'  'country_2'=>'HU',"(16.468506, 46.278631)","(16.688232, 46.634351)",HR,HU
7020,5159,5160,220,2,f,f,f,13678.76131,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5530'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6202'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.470215, 46.240652)","(9.48120100000001, 46.111326)",IT,IT
6860,4745,5167,220,1,f,f,f,39197.082506,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5314'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5980'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.56958000000001, 43.834527)","(8.02001999999999, 43.98491)",IT,IT
6859,5165,5167,220,1,f,f,f,43351.836446,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5313'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5979'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.360596, 44.300264)","(8.02001999999999, 43.98491)",IT,IT
6915,5163,5169,380,1,f,f,f,26232.896124,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5375'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6044'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.31689499999999, 44.840291)","(7.66845700000001, 44.824708)",IT,IT
6913,5169,5170,380,1,f,f,f,52754.179979,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5373'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6042'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.66845700000001, 44.824708)","(7.558594, 44.449468)",IT,IT
6909,5163,5170,380,1,f,f,f,45387.129027,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5369'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6038'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.31689499999999, 44.840291)","(7.558594, 44.449468)",IT,IT
6910,5164,5170,380,1,f,f,f,39798.216047,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5370'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6039'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.283936, 44.190082)","(7.558594, 44.449468)",IT,IT
6911,5164,5170,380,1,f,f,f,41753.556679,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5371'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6040'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.283936, 44.190082)","(7.558594, 44.449468)",IT,IT
6912,5166,5170,380,1,f,f,f,73521.537357,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5372'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6041'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.360596, 44.300264)","(7.558594, 44.449468)",IT,IT
6865,5165,5171,220,1,f,f,f,19801.027968,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5319'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5985'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.360596, 44.300264)","(8.525391, 44.43378)",IT,IT
6861,5168,5172,220,1,f,f,f,44305.401483,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5315'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5981'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.66845700000001, 44.824708)","(8.17382799999999, 44.629573)",IT,IT
7490,4772,5173,380,1,f,f,f,17294.652897,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'6138'  't9_code'=>'93.1.1'  'visible'=>'1'  'objectid'=>'6828'  'tie_line'=>'1'  'country_1'=>'FR'  'country_2'=>'IT',"(6.73461900000001, 45.174293)","(6.95434600000001, 45.127805)",FR,IT
8776,5163,5173,380,1,f,f,f,47919.62471,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'8441'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6033'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.31689499999999, 44.840291)","(6.95434600000001, 45.127805)",IT,IT
6914,5163,5175,380,1,f,f,f,72461.445619,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5374'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6043'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.31689499999999, 44.840291)","(7.646484, 45.344424)",IT,IT
7079,5177,5178,220,1,f,f,f,8658.477481,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5616'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6288'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.17407200000001, 45.721522)","(7.13012700000001, 45.79817)",IT,IT
6872,5179,5180,220,1,f,f,f,14185.489725,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5326'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5992'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.602539, 45.844108)","(7.470703, 45.752193)",IT,IT
6871,5177,5180,220,1,f,f,f,22597.436505,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5325'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5991'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.17407200000001, 45.721522)","(7.470703, 45.752193)",IT,IT
7017,5174,5181,220,2,f,f,f,45138.268,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5519'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6191'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.646484, 45.344424)","(7.67944299999999, 45.744527)",IT,IT
6942,5175,5184,380,1,f,f,f,22650.34613,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5402'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6071'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.646484, 45.344424)","(7.94311499999999, 45.352145)",IT,IT
7062,5168,5183,220,1,f,f,f,64345.965443,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5593'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6265'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.66845700000001, 44.824708)","(7.94311499999999, 45.352145)",IT,IT
11950,5169,5184,380,1,f,f,f,60772.29887,,"(7.66845700000001, 44.824708)","(7.94311499999999, 45.352145)",,
7051,5182,5183,220,1,f,f,f,20740.604347,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5582'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6254'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.05297900000001, 45.506347)","(7.94311499999999, 45.352145)",IT,IT
7025,4778,5184,380,2,f,f,f,148194.207678,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5540'  't9_code'=>'91.1.1/2'  'visible'=>'1'  'objectid'=>'6212'  'tie_line'=>'1'  'country_1'=>'FR'  'country_2'=>'IT',"(6.39404299999999, 45.675482)","(7.94311499999999, 45.352145)",FR,IT
6941,5184,5185,380,1,f,f,f,20938.793372,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5401'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6070'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.94311499999999, 45.352145)","(8.19580100000001, 45.274886)",IT,IT
7052,5182,5186,220,1,f,f,f,30783.462549,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5583'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6255'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.05297900000001, 45.506347)","(8.393555, 45.590978)",IT,IT
6943,5184,5187,380,1,f,f,f,42620.330886,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5403'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6072'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.94311499999999, 45.352145)","(8.393555, 45.590978)",IT,IT
6870,5188,5189,220,1,f,f,f,20297.609437,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5324'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5990'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.33862299999999, 46.21025)","(8.21777299999999, 46.042736)",IT,IT
6858,5186,5189,220,1,f,f,f,52786.922221,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5312'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5978'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.393555, 45.590978)","(8.21777299999999, 46.042736)",IT,IT
6998,5188,5190,220,2,f,f,f,17207.354098,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5493'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6163'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.33862299999999, 46.21025)","(8.360596, 46.369674)",IT,IT
6867,5171,5193,220,1,f,f,f,29072.245153,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5321'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5987'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.525391, 44.43378)","(8.86596699999999, 44.488668)",IT,IT
6866,5172,5195,220,1,f,f,f,49392.97773,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5320'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5986'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.17382799999999, 44.629573)","(8.756104, 44.449468)",IT,IT
8777,5185,5196,380,1,f,f,f,59445.271644,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'8442'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6069'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.19580100000001, 45.274886)","(8.843994, 44.972571)",IT,IT
6916,5194,5198,380,1,f,f,f,20472.275282,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5376'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6045'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.86596699999999, 44.488668)","(8.85498000000001, 44.684277)",IT,IT
6917,5166,5198,380,1,f,f,f,62032.347582,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5377'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6046'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.360596, 44.300264)","(8.85498000000001, 44.684277)",IT,IT
6862,5168,5197,220,1,f,f,f,95193.795185,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5316'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5982'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(7.66845700000001, 44.824708)","(8.85498000000001, 44.684277)",IT,IT
6864,5195,5197,220,1,f,f,f,26669.637783,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5318'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5984'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.756104, 44.449468)","(8.85498000000001, 44.684277)",IT,IT
6918,5196,5198,380,1,f,f,f,31841.287183,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5378'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6047'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.843994, 44.972571)","(8.85498000000001, 44.684277)",IT,IT
6869,5197,5199,220,1,f,f,f,53020.851015,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5323'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5989'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.85498000000001, 44.684277)","(9.327393, 44.363133)",IT,IT
6940,5185,5200,380,2,f,f,f,70208.968616,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5400'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6069'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.19580100000001, 45.274886)","(9.05273399999999, 45.367584)",IT,IT
6906,5198,5202,380,1,f,f,f,96724.972779,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5365'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6034'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.85498000000001, 44.684277)","(9.810791, 44.142798)",IT,IT
7102,5193,5203,220,1,f,f,f,103084.081835,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5648'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6321'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.86596699999999, 44.488668)","(9.942627, 44.111254)",IT,IT
7068,5201,5203,220,1,f,f,f,11087.459232,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5599'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6271'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.810791, 44.142798)","(9.942627, 44.111254)",IT,IT
7064,5192,5207,220,1,f,f,f,111325.754,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5595'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6267'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(10.821533, 45.437008)","(9.36035199999999, 45.406164)",IT,IT
6868,5203,5207,220,1,f,f,f,155469.583197,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5322'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5988'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.942627, 44.111254)","(9.36035199999999, 45.406164)",IT,IT
6926,5202,5209,380,1,f,f,f,64096.693966,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5386'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6055'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.810791, 44.142798)","(10.019531, 44.660839)",IT,IT
6948,5208,5210,380,1,f,f,f,53835.425421,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5408'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6078'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.36035199999999, 45.406164)","(9.7229, 45.011419)",IT,IT
6928,5209,5210,380,1,f,f,f,43858.108586,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5388'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6057'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(10.019531, 44.660839)","(9.7229, 45.011419)",IT,IT
7008,5213,5215,380,1,f,f,f,7877.155802,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5504'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6175'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(10.667725, 43.012681)","(10.579834, 42.996612)",IT,IT
7039,5216,5218,380,1,f,f,f,8754.941734,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5560'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6232'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(11.810303, 42.098222)","(11.90918, 42.130821)",IT,IT
7000,5218,5219,380,2,f,f,f,18905.390754,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5495'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6166'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(11.90918, 42.130821)","(11.722412, 42.236652)",IT,IT
7014,5219,5220,380,2,f,f,f,10660.875933,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5513'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6184'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(11.722412, 42.236652)","(11.645508, 42.309815)",IT,IT
7031,5158,5220,380,2,f,f,f,15119.245805,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5546'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6218'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(11.480713, 42.382894)","(11.645508, 42.309815)",IT,IT
6920,5213,5221,380,1,f,f,f,112066.047796,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5380'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6049'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(10.667725, 43.012681)","(11.12915, 43.874138)",IT,IT
6930,5221,5222,380,1,f,f,f,46979.197284,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5390'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6059'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(11.12915, 43.874138)","(11.030273, 44.300264)",IT,IT
6927,5202,5223,380,1,f,f,f,100162.044423,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5387'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6056'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.810791, 44.142798)","(10.777588, 43.905808)",IT,IT
6863,5203,5224,220,1,f,f,f,111345.253619,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5317'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5983'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.942627, 44.111254)","(10.327148, 43.612217)",IT,IT
7030,5223,5226,380,2,f,f,f,38252.672338,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5545'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6217'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(10.777588, 43.905808)","(10.458984, 43.636075)",IT,IT
6932,5223,5228,380,1,f,f,f,21450.653101,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5392'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6061'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(10.777588, 43.905808)","(11.019287, 43.810747)",IT,IT
6933,5221,5228,380,1,f,f,f,11243.195546,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5393'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6062'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(11.12915, 43.874138)","(11.019287, 43.810747)",IT,IT
6931,5223,5228,380,1,f,f,f,25645.648617,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5391'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6060'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(10.777588, 43.905808)","(11.019287, 43.810747)",IT,IT
6921,5213,5228,380,1,f,f,f,97337.031865,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5381'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6050'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(10.667725, 43.012681)","(11.019287, 43.810747)",IT,IT
